1337,4464
1491,4322
1654,4406
1498,3529
1624,4325
1564,3486
1693,4404
1579,4318
1078,3518
1505,4006
1581,4445
1541,4372
1639,4328
1164,4324
1054,4486
1576,4336
1757,4324
1682,3467
1655,4161
1715,4330
1282,4462
1643,4448
1223,4385
1491,4354
1592,4161
1054,4451
1282,3709
1664,4365
1654,3633
1654,4338
1282,4330
1062,4422
1573,4358
1623,4373
1054,4318
1054,4381
1541,4324
1514,4368
1627,3633
1460,3530
1522,3605
1626,4400
1282,4373
1535,4319
1632,4412
1589,4400
1541,4403
1231,4325
1223,3959
1701,4325
1491,4356
1497,4331
1586,3840
1756,4324
1491,4342
1055,4353
1712,4496
1242,4378
1242,4325
1541,4319
1728,4325
1576,4378
1658,4451
1164,4142
1223,4391
1657,4349
1652,4378
1637,4343
1710,4496
1648,4477
1627,4349
1491,4350
1164,3732
1195,4448
1550,4515
1558,3629
1242,4448
1572,4327
1223,4293
1223,4472
1242,4477
1507,4006
1078,4400
1643,4161
1639,4451
1195,4318
1282,4472
1491,4343
1579,4349
1518,3467
1055,4400
1195,4365
1223,3819
1754,4325
1164,4378
1597,4362
1598,4456
1282,4371
1164,3620
1643,4318
1282,4527
1491,3501
1242,3452
1055,4408
1078,4448
1586,4354
1507,3467
1586,4452
1195,4424
1055,4405
1622,4334
1652,4325
1511,4330
1277,4372
1592,4448
1054,4352
1668,4349
1652,4405
1536,4413
1627,4409
1550,4427
1494,4322
1223,3525
1054,4338
1164,3530
1231,4377
1711,4496
1596,4330
1164,4417
1054,4472
1580,4444
1661,3530
1231,4293
1497,4330
1282,4328
1164,4524
1054,3633
1625,4462
1652,3470
1695,4462
1277,4373
1708,4400
1223,4458
1696,4338
1636,4388
1594,3530
1231,4386
1337,4403
1626,3633
1579,3508
1573,4437
1586,4328
1772,3530
1231,4380
1567,4336
1625,4399
1078,4482
1594,4513
1242,3486
1223,4397
1636,4161
1654,4470
1337,4325
1223,4318
1078,4327
1282,4318
1541,4416
1078,4470
1782,4400
1223,4488
1523,4399
1104,4400
1023,4451
1282,3799
1550,4398
1054,4161
1163,4325
1586,3470
1580,3970
1460,4338
1182,4378
1713,4328
1231,4392
1223,4389
1541,4407
1282,4372
1642,4429
1282,3821
1054,3484
1692,4324
1054,4448
1659,4476
1560,3561
1054,4052
1517,3467
1654,4451
1625,3633
1729,4325
1223,3634
1586,4531
1514,4351
1639,4400
1634,4349
1055,4381
1541,4346
1600,4325
1661,4327
1586,4327
1201,4318
1282,4404
1626,4349
1337,3485
1736,4448
1576,4441
1282,3485
1639,4378
1500,4337
1231,3959
1231,4347
1231,4387
1231,4373
1576,4440
1497,4450
1231,4393
1541,4415
1598,3515
1560,4318
1242,3502
1566,3444
1412,4457
1337,3620
1625,4461
1175,4525
1223,4393
1725,4448
1164,3967
1770,4161
1223,4161
1634,3633
1575,4419
1337,4451
1586,3494
1623,3524
1164,4515
1421,4378
1164,4373
1337,4497
1181,4353
1078,4472
1078,4404
1055,4402
1054,4378
1654,4450
1223,4416
1586,4342
1062,4421
1509,3486
1528,4411
1654,4400
1586,4325
1563,4422
1537,4414
1586,4318
1231,4349
1078,3502
1760,4349
1078,3819
1657,4381
1422,4378
1732,4443
1054,3891
1586,3518
1705,3484
1695,4349
1497,4328
1541,4417
1054,4519
1594,4325
1746,3881
1625,4528
1584,4447
1614,4457
1597,4027
1530,4376
1586,3633
1223,3530
1054,4404
1650,4468
1629,4448
1598,4455
1231,3708
1516,4322
1661,4330
1223,4451
1242,4466
1740,4507
1078,4338
1054,4393
1242,4443
1242,4400
1507,4364
1548,4343
1574,4413
1555,3481
1510,4367
1231,4391
1626,4324
1049,4161
1491,4351
1078,3566
1164,4413
1078,4161
1676,4328
1242,4453
1223,4382
1662,4318
1779,4338
1541,4404
1337,4505
1156,4161
1621,4374
1568,4436
1689,4353
1337,4161
1593,4349
1223,3472
1062,3923
1597,4334
1149,4413
1337,4378
1507,3515
1643,4349
1207,4398
1062,4334
1674,4349
1625,4161
1733,4404
1560,4330
1547,3819
1491,4318
1556,4337
1181,4318
1175,3530
1629,4161
1654,3475
1656,3470
1634,3530
1652,3686
1337,4338
1665,4161
1078,4381
1512,4325
1078,4424
1181,4441
1277,4371
1491,4357
1649,4472
1201,4424
1748,3881
1195,3501
1726,4324
1104,4442
1054,4325
1593,4400
1605,4457
1516,4374
1497,4325
1054,4400
1571,4324
1055,4401
1549,4426
1648,4467
1164,4522
1530,4373
1619,4368
1590,4335
1766,3530
1242,4431
1223,4380
1055,4403
1164,4490
1054,4408
1585,4429
1231,4384
1657,4338
1507,4363
1282,4400
1242,4493
1231,3530
1223,4448
1223,4485
1502,3530
1055,4324
1586,3740
1242,4432
1738,3502
1054,3709
1078,3481
1231,3475
1054,4462
1164,4418
1697,4378
1646,4422
1078,3900
1282,4324
1282,4338
1590,3467
1624,3484
1626,4462
1745,4510
1231,4395
1559,4429
1623,4343
1648,4325
1164,4494
1277,4318
1242,4465
1699,4448
1660,4476
1520,4387
1541,4318
1195,3467
1609,4457
1753,4462
1586,3505
1078,4401
1774,4161
1521,4373
1653,4469
1560,4319
1652,4334
1491,4353
1528,4397
1497,4324
1586,4453
1505,3935
1164,3484
1560,4432
1714,4330
1652,4349
1282,3475
1560,4325
1223,4381
1055,4328
1652,4533
1181,4336
1231,3634
1164,4488
1164,4415
1223,3867
1525,4388
1337,4481
1055,4388
1491,4345
1680,4041
1703,4413
1078,3633
1055,4327
1023,3688
1586,3530
1541,4353
1626,4485
1164,4338
1654,4388
1744,4429
1491,3722
1493,4320
1758,4161
1595,4361
1532,3467
1638,4448
1509,4365
1223,4327
1657,3530
1743,3505
1498,4334
1231,4379
1508,4365
1635,4394
1625,4349
1223,4383
1181,4473
1164,4504
1593,4419
1669,3530
1078,4373
1242,3481
1657,4325
1181,4330
1540,3633
1231,3900
1231,4319
1667,4448
1337,4246
1506,4027
1751,4161
1164,3475
1504,4361
1507,4333
1448,3633
1531,4014
1709,4328
1062,4319
1201,3467
1164,4403
1062,4378
1541,4373
1223,4373
1491,4340
1182,4451
1654,4381
1422,4400
1586,3475
1182,4400
1518,4334
1627,4327
1571,4378
1527,3508
1497,3530
1677,4349
1596,4416
1499,4336
1586,3481
1763,4514
1681,3467
1421,4400
1054,4429
1491,3518
1421,3819
1658,4485
1720,4327
1506,4334
1277,4358
1596,4365
1552,4319
1654,4419
1164,4478
1552,4318
1282,4349
1512,4361
1648,4322
1586,4340
1054,4491
1460,4328
1586,4526
1528,4387
1181,3484
1624,4378
1164,4500
1490,3530
1528,4319
1223,4353
1054,4495
1195,3524
1717,4400
1494,4323
1566,3486
1541,4400
1223,3505
1223,3529
1231,4318
1164,4404
1491,3444
1195,4503
1055,4372
1586,4450
1541,4381
1586,3525
1608,4457
1661,4349
1182,4349
1586,3992
1627,4462
1573,4406
1735,4400
1337,3867
1762,4485
1738,4451
1277,4319
1078,3709
1054,4403
1593,4404
1282,4512
1223,3484
1654,4462
1586,4352
1750,3881
1164,4325
1654,3524
1164,4416
1592,4451
1617,4318
1652,3484
1491,3525
1223,4400
1078,3967
1175,4419
1776,3709
1519,4387
1231,4397
1491,4355
1571,4334
1282,3530
1661,4517
1163,4373
1054,4324
1163,4161
1731,4443
1100,4325
1654,4324
1337,4353
1078,3530
1657,4353
1522,3629
1586,4378
1269,4404
1639,4318
1277,3475
1654,4349
1652,4161
1078,4462
1686,4400
1164,4372
1624,4373
1598,3467
1696,4381
1231,4381
1054,3516
1538,4353
1596,4472
1586,4322
1773,3693
1054,4499
1491,4359
1752,4353
1784,3819
1690,4161
1195,4404
1049,4448
1747,3881
1223,4403
1589,3633
1698,4325
1054,4413
1593,4328
1654,4475
1385,4318
1282,4161
1491,4319
1575,4397
1337,4349
1231,4382
1223,4392
1156,4322
1539,3633
1587,4445
1078,4453
1562,4319
1164,3481
1588,4449
1242,4318
1054,4419
1337,4324
1652,4448
1654,4437
1541,4387
1255,4324
1049,4471
1163,4400
1491,4347
1543,3836
1164,4472
1255,4349
1702,4404
1579,4443
1054,4402
1242,4327
1647,3475
1713,4327
1078,4318
1078,4422
1644,4325
1164,4393
1517,4334
1054,4416
1223,4394
1761,4404
1491,4341
1641,3629
1231,4378
1491,4358
1644,3757
1781,4161
